id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
546361239601662835,Central San Diego 4 bd 2 ba home. Lego dream home!,79927585,Alicia,,Rancho Penasquitos,32.97929232884994,-117.09307039464844,Entire home/apt,300,6,0,,,1,71,0,
547190039357580364,Perfect for 2! Pacific Beach Studio  WALK TO SAND!,441595561,Mona,,Pacific Beach,32.8026,-117.25757,Entire home/apt,118,1,0,,,4,157,0,
547191740657382043,Spacious 4bd w/Amazing Rooftop Views!,441595561,Mona,,Pacific Beach,32.80412,-117.25679,Entire home/apt,547,2,2,2022-03-07,1.46,4,132,2,
547202076812622584,Sonder Bonair | Three-Bedroom Apartment w/ Terrace,224859198,Sonder (San Diego),,La Jolla,32.83266,-117.27472,Entire home/apt,483,2,57,2022-03-02,1.15,29,238,17,
547202530936224806,3 bedroom 2 bath home 20 minutes from downtown,84992023,Samantha,,Jomacha-Lomita,32.70967,-117.03259,Entire home/apt,200,2,1,2022-02-20,0.94,4,3,1,
547420459828258610,Private Cottage by the Zoo with Amazing Backyard!,40070406,Justin,,North Hills,32.745731,-117.14547,Entire home/apt,306,2,11,2022-03-13,6.11,2,335,11,
547436050359434328,Cozy Downtown Dream,33788530,Kristen,,Grant Hill,32.70789,-117.14558,Entire home/apt,132,2,10,2022-03-21,6.25,2,86,10,
547690483829659388,3bd/2ba Walk to SAND!,441595561,Mona,,Pacific Beach,32.80193,-117.25711,Entire home/apt,444,2,1,2022-03-03,1,4,122,1,
547718263684881316,2BR freshly updated craftsman home by the park,53190992,Sean,,North Hills,32.742193428486296,-117.13931366342547,Entire home/apt,219,3,1,2022-03-08,1,1,27,1,
547733929337992509,Private Guest House for 2 with Kitchen + Laundry,93057978,Will,,City Heights West,32.736439,-117.101875,Entire home/apt,73,2,1,2022-03-21,1,1,123,1,
547747752198139289,🥂 *NEW* BEAUTIFUL 2BR LUXE SUITE NEAR GASLAMP,346947066,Satoshi,,Core,32.71689,-117.158,Entire home/apt,276,4,3,2022-03-15,2.09,4,188,3,
547808040508727428,Sonder Bonair Way | One-Bedroom Apartment w/ Terrace,224859198,Sonder (San Diego),,La Jolla,32.83059,-117.27326,Entire home/apt,406,2,96,2022-01-22,1.72,29,263,7,
547820379526370604,Artist's Paradise w/ Pool!! 4Bed Sleeps 10!,16390508,Sasha,,North Hills,32.75534,-117.14331,Entire home/apt,313,1,0,,,3,1,0,
547826307734076499,Cozy 2BR Condo - Close to Everything! (Sleeps 6),306009304,Rent Mission Beach,,Mission Bay,32.77359,-117.25291,Entire home/apt,406,3,0,,,5,0,0,
547830759099545632,Cheerful 1 bedroom w private bath near Missn Trail,5151013,Uyen,,San Carlos,32.81475,-117.05967,Private room,79,1,6,2022-03-20,4.62,2,90,6,
547844687938673662,Newly Designed 1-Bedroom Apartment,159355723,Outsite,,North Hills,32.73732,-117.12295,Entire home/apt,200,3,0,,,3,340,0,
547862017338716709,"La Playa 2-bedroom, two blocks from the bay",26556954,Kristie,,Wooded Area,32.71895,-117.234,Entire home/apt,233,29,0,,,1,122,0,
547876128760455365,Newly Designed Studio in North Park,159355723,Outsite,,North Hills,32.73689,-117.1249,Entire home/apt,160,7,0,,,3,364,0,
547894361276938198,Cozy Room at Outsite North Park - Central Location,159355723,Outsite,,North Hills,32.73755,-117.12484,Private room,125,3,0,,,3,361,0,
547904371018266410,"NEW Urban Studio! A/C, Full Kitchn, Pvt Yard&Pkg!",203065556,Chris & Francesca,,Normal Heights,32.75854,-117.12105,Entire home/apt,111,14,3,2022-03-12,2.37,2,69,3,
547920667645487288,Vintage Home Near to the Beach & Bay with Parking.,420191505,Aykut,,Mission Bay,32.79304,-117.24436,Entire home/apt,304,2,1,2022-02-14,0.77,1,82,1,
547931468938141254,Cheerful 1-bedroom townhouse with the pool,17883270,Subinuer,,Lake Murray,32.812990188739874,-117.0081569215827,Private room,40,1,0,,,1,326,0,
547995357120943188,Modern 3 Bedroom with Stunning Ocean & Bay Views,86607150,Paulo,,Bay Park,32.79736,-117.205,Entire home/apt,365,1,2,2022-02-06,1.13,2,309,2,
548402571122824886,Walk to the Beach! 1bd/1ba Studio Perfect for 2!,441595561,Mona,,Pacific Beach,32.80211,-117.25533,Entire home/apt,112,1,4,2022-03-05,2.18,4,34,4,
548454442119981897,Splendid Downtown San Diego 2 Bedroom Apartment,161472256,STRIV Rentals,,Core,32.719,-117.1551,Entire home/apt,284,1,10,2022-03-19,6.52,13,77,10,
548533032772550865,Bay Park Ficus Suite,299442,John And Mark,,Bay Park,32.80529,-117.19657,Entire home/apt,122,5,1,2022-02-20,0.94,1,171,1,
548550638953054316,"Stylish PB Bungalow, just Blocks to the Beach",8336938,Vacation Rentals By Aaron,,Pacific Beach,32.79625,-117.25098,Entire home/apt,233,7,4,2022-03-23,4,47,310,4,
548589394814824515,Feel at home jacuzzi and gym,153210233,Belen,,San Carlos,32.80834,-117.06905,Private room,95,1,1,2022-02-13,0.77,1,26,1,
548617669328251881,Private 2 bedroom home,198528486,Erika,,Rancho Penasquitos,32.95539756506124,-117.1340678365115,Entire home/apt,160,5,0,,,1,60,0,
548672290246509889,One of a kind 2 bed 2 bath Furnished unit,742836,Jamie,,Columbia,32.71701,-117.16916,Entire home/apt,175,30,0,,,4,262,0,
548737934084843950,Casita Mariposa,408397272,Posh Homes,,Mission Bay,32.58553,-117.04371,Entire home/apt,119,3,0,,,2,67,0,
548794344134621165,Cozy 3BR Home w Views! By Downtown/Airport/Gaslamp,41649835,Russell,,Midtown,32.74207,-117.17862,Entire home/apt,322,2,6,2022-03-06,3.60,1,351,6,
548822023231824172,Pet-Friendly 1BR Place in San Diego,48005494,Zeus,,University City,32.86219,-117.22804,Entire home/apt,146,30,0,,,21,305,0,
548822041201537962,Beautiful 1BR Place in San Diego + Pets OK,48005494,Zeus,,University City,32.86382,-117.2294,Entire home/apt,152,30,0,,,21,311,0,
548847242282402391,Newly Renovated Urban Bungalow with Backyard,407386163,West Coast Homestays,,North Hills,32.73707,-117.1162,Entire home/apt,273,3,2,2022-02-25,1.76,5,329,2,
548851583764093051,Professionals❤Restaurants❤FastWiFi❤A/C❤Desk❤ Pets,57481141,Lynn,,West University Heights,32.76286,-117.14709,Entire home/apt,108,1,1,2022-03-10,1,22,57,1,
549321506498995920,Charming! Close to beach and bay 2 bedroom/2 bath!,142510655,Leslie,,Mission Bay,32.77393,-117.25287,Entire home/apt,392,3,3,2022-03-20,2.81,1,340,3,
549436366489995480,Located in the Linda Vista area.,369882955,Sean,,Linda Vista,32.79179,-117.18036,Shared room,40,1,1,2022-03-12,1,2,361,1,
549457023975492661,Adorable 1-Bedroom Guesthouse w/ Private Entrance,86607150,Paulo,,Bay Park,32.79721,-117.20382,Entire home/apt,201,1,1,2022-01-30,0.57,2,349,1,
549471437528224315,Studio Apartment in San Diego w/Parking,48005494,Zeus,,Mission Bay,32.79055,-117.23635,Entire home/apt,130,30,0,,,21,349,0,
549471453557159549,Lovely 1BR Apartment in San Diego,48005494,Zeus,,Mission Bay,32.78874,-117.23693,Entire home/apt,149,30,0,,,21,326,0,
549550733936553066,Lovely Guinea Pig Artist Cottage,377882360,Norma,,Memorial,32.69809,-117.13707,Entire home/apt,212,1,2,2022-03-06,2,1,303,2,
549601076294653229,Luxury 1 Bedroom in Da Heart Of Downtown San Diego,429156496,Rent From Juice,,East Village,32.71123,-117.15175,Entire home/apt,142,2,0,,,1,289,0,
549883858349479119,"Lovely 2 Bedroom Condo Wifi, Parking Washer/Dryer",442510408,Robbie,,Darnall,32.74801,-117.06875,Entire home/apt,171,1,4,2022-03-15,2.26,1,339,4,
549973834948403310,Enjoy the finest neighborhood in the finest city.,238523615,Andre,,North Hills,32.746096542455255,-117.12833818407495,Entire home/apt,191,2,1,2022-03-20,1,1,90,1,
549984904037251461,Beautiful 2BR Apartment in San Diego w/Parking,48005494,Zeus,,Rancho Penasquitos,32.94977,-117.10934,Entire home/apt,186,30,0,,,21,357,0,
549986855644158920,New Listing! Luxury 6 Bedroom La Jolla Oasis,147276739,Urban Sands,,La Jolla,32.82597,-117.26918,Entire home/apt,1275,4,5,2022-02-27,2.83,76,282,5,
549991088385219400,Cozy Queen-bed private room in central San Diego,233163395,Bo,,Clairemont Mesa,32.82451360738337,-117.17905148291311,Private room,71,1,3,2022-03-06,3,2,234,3,
549993092835919551,Cozy 2 bdr Bungalow (Walk to Bars and restaurants),46679862,Marwan,,Normal Heights,32.76036,-117.12019,Entire home/apt,242,4,4,2022-03-11,2.67,2,132,4,
550036555728129633,Pacific Beach Surf Shack - Happiness is Calling!,49897713,Lewis,,Pacific Beach,32.80402,-117.2201,Entire home/apt,109,2,3,2022-03-06,3,1,324,3,
550058290303367016,Enjoy your stay in San Diego at Little Anna's,442551870,Anna,,Memorial,32.70582880253664,-117.13549501734225,Entire home/apt,125,2,2,2022-03-13,2,1,330,2,
550177001639801634,NEW Cheerful South Park Spanish Style Home,305060705,Brittany,,Balboa Park,32.7252,-117.13344,Entire home/apt,230,3,0,,,1,46,0,
550286950593492255,Fun Loving Home! Large Backyard/Playset/Fire Pit,415856293,Christian,,Paradise Hills,32.67771,-117.0642,Entire home/apt,213,1,2,2022-02-20,1.46,7,72,2,
550380542043470603,Bright bedroom in town house with private bath,476868,Allister,,Otay Ranch,32.61482,-116.96488,Private room,80,3,0,,,1,348,0,
550527106791038108,Bright & Peaceful Studio w/ Simple Pleasures,415856293,Christian,,Paradise Hills,32.67602,-117.06244,Entire home/apt,166,1,6,2022-03-17,4.74,7,86,6,
550842972720214424,Lovely 1-bedroom unit located in Banker's Hill,15444135,Meghan,,Park West,32.7291,-117.1614,Entire home/apt,111,12,0,,,1,124,0,
550898096042068998,*Hillside Hideaway* Private 2br with Large Patio,46147074,Rebecca,,Old Town,32.74741,-117.18077,Entire home/apt,163,2,4,2022-03-13,3.75,1,55,4,
550935776374131710,Pet-Friendly 2BR Place in San Diego,48005494,Zeus,,Mission Bay,32.7885,-117.23666,Entire home/apt,201,30,0,,,21,238,0,
550935793692527237,Pet-Friendly 2BR Place in San Diego w/Parking,48005494,Zeus,,Mission Bay,32.78892,-117.23692,Entire home/apt,186,30,0,,,21,317,0,
551022225869881458,NEW LISTING BOHOLOFT STEPS 2 SAND SLEEPS 6 PARKING,442729235,Mission Beach,,Mission Bay,32.77158,-117.25141,Entire home/apt,428,1,4,2022-03-11,3.33,1,340,4,
551398511215428945,Charming 1BR in San Diego w/Parking,48005494,Zeus,,Rancho Penasquitos,32.95186,-117.10813,Entire home/apt,123,30,0,,,21,355,0,
551525122161249640,Beautiful and peaceful in the center of everything,387453633,Susie,,College Area,32.76079,-117.0771,Entire home/apt,114,28,0,,,1,355,0,
551561167753188207,Fully stocked retro condo close to everything!,41779707,Crystal,,North Hills,32.75465,-117.14088,Entire home/apt,82,90,0,,,1,301,0,
552052652313287124,New Gorgeous Boho Suite Next to Beach.,441456373,Adam,,Pacific Beach,32.80296,-117.25702,Entire home/apt,225,1,2,2022-03-16,2,5,218,2,
552053135624486755,Dreamy Private Beach Unit with Large Patio,66486770,Jacqui,,Mission Bay,32.775706748038054,-117.25160096205992,Entire home/apt,221,3,3,2022-03-18,3,2,134,3,
552157790057368114,Amazing Beach & Bayside Studio,24459031,Dylan,,Mission Bay,32.75989,-117.24973,Entire home/apt,138,5,2,2022-03-13,2,4,11,2,
552315846022144417,"Cheerful 4-bedroom home with Pool, New Listing!",211009652,Yan,,Rancho Penasquitos,32.95243,-117.11391,Entire home/apt,310,30,0,,,10,214,0,
552390495559278300,Gaslamp/Little Italy Unique&Cozy-1BD Mountain View,35661214,John,,Core,32.71735,-117.15591,Entire home/apt,176,1,1,2022-02-20,0.94,19,349,1,
552392007848039347,Lovely 1 Bedroom in Heart of Downtown Free Parking,121784457,Elcim,,East Village,32.709743,-117.154373,Entire home/apt,151,30,0,,,9,346,0,
552404734020534151,Boho Beach Suite w/Free Parking & Close to Beach,441456373,Adam,,Pacific Beach,32.80403,-117.25894,Entire home/apt,302,1,4,2022-03-19,3.00,5,207,4,
552543355946304415,"Perfect Beach 1BR—Free Parking, 100 ft to the Sand",12542732,Jonathan,,Mission Bay,32.76186,-117.2504,Entire home/apt,135,4,2,2022-03-20,2,2,126,2,
552771718922055384,Cheerful 3 Unit Beach & Bay Getaway,24459031,Dylan,,Mission Bay,32.76197,-117.25188,Entire home/apt,1199,7,0,,,4,42,0,
552771753215987837,Hillcrest Hideaway Walkable with Parking,8160048,Brian,,North Hills,32.748737,-117.144608,Entire home/apt,91,30,0,,,1,161,0,
552829494123954996,Lovely room in quiet residential house.,4473602,Julie,,El Cerritos,32.75422,-117.06715,Private room,52,2,5,2022-03-10,4.17,1,10,5,
552835755975381993,Spacious 1 bedroom condo w amenities close to SDSU,32371710,Nancy,,College Area,32.76838,-117.05885,Entire home/apt,116,1,3,2022-03-17,3,1,226,3,
552976451689957902,Sonder Bonair Way | Two-Bedroom Apartment w/ Balcony,224859198,Sonder (San Diego),,La Jolla,32.83051,-117.27524,Entire home/apt,419,2,1,2022-02-11,0.73,29,228,1,
552996484315255131,PRIVATE ENTRANCE. PRIVATE BATHROOM. AT THE BEACH.,187890712,Reed,,Bay Park,32.7932,-117.20417,Private room,79,1,0,,,1,143,0,
553168300127991459,Peaceful Fox Run 3 Bedroom Home with 2 Car Garage,156086844,Southern California Rentals,,Clairemont Mesa,32.80617,-117.18061,Entire home/apt,200,30,0,,,19,300,0,
553183671568574716,COZY PRIVATE HOME by UNIVERSITY AVE WITH PARKING,187933274,Tania,,North Hills,32.75106,-117.1385,Entire home/apt,149,2,3,2022-03-06,3,7,79,3,
553511689127358402,Lovely Bedroom in Eastlake Otay Ranch,427846245,Estela,,Thomy Locust Pl,32.62792,-116.94026,Private room,65,1,9,2022-03-14,5.87,1,250,9,
553542327401707493,Lovely 2 bedroom condo w/ pool in walkable area,443259854,Jim,,North Hills,32.763693373415926,-117.12928114728217,Private room,40,1,0,,,1,295,0,
553561534102063606,"Amazing view and location, 1 bedroom unit",172529487,Lauren,,Midtown District,32.73144567377472,-117.17122506971056,Entire home/apt,154,2,3,2022-03-21,3,1,329,3,
553573640424380788,♥ Idyllic Beautiful House 4BR/2BA w/Heated Pool ♥,8901187,Su Jung (Crystal),,North Clairemont,32.83481047299685,-117.20215953270797,Entire home/apt,622,2,4,2022-03-18,4,1,169,4,
553588268794158282,Amazing beach front 2 bedroom condo weekly stays,734721,Greg,,Wooded Area,32.71017,-117.23749,Entire home/apt,275,30,0,,,1,283,0,
553629761505858100,Spacious Studio in Little Italy,78913119,Mollie,,Little Italy,32.72106,-117.16798,Entire home/apt,165,3,5,2022-03-19,3.85,1,202,5,
553691151543809536,Spectacular 2 Unit Beach & Bayside Getaway,24459031,Dylan,,Mission Bay,32.76232,-117.25156,Entire home/apt,799,5,0,,,4,109,0,
553703515295036931,Luxury townhome in PB with sunset & sunrise views,435067777,Bhupendra,,Pacific Beach,32.79789,-117.25012,Entire home/apt,210,30,0,,,2,275,0,
553755086742128347,Stylish 2 Unit Beach & Bayside Getaway,24459031,Dylan,,Mission Bay,32.76197,-117.25006,Entire home/apt,599,5,0,,,4,57,0,
553857030458470607,Modern Simplicity Getaway,45859745,Kyle,,Pacific Beach,32.80467,-117.25627,Entire home/apt,222,1,3,2022-03-05,1.96,5,58,3,
553865250502424329,1920’s Deco Apartment 1 bdr central Hillcrest,10022622,Kristen,,Midtown,32.74776,-117.15138,Entire home/apt,161,2,5,2022-03-18,5,4,359,5,
553897463918283872,Remodeled 2br Beach Escape - Amazing Location!,5002314,Jeff,,Mission Bay,32.77482,-117.25095,Entire home/apt,256,2,5,2022-03-09,3.75,27,25,5,
553913419977688075,Newly Remodeled Chic Beach Studio,5002314,Jeff,,Mission Bay,32.77263,-117.2494,Entire home/apt,155,2,3,2022-03-06,3,27,44,3,
553919034376725544,Perfectly Located!  1br Beach Getaway,5002314,Jeff,,Mission Bay,32.77263,-117.24987,Entire home/apt,181,2,5,2022-03-07,3.19,27,40,5,
553924516263917011,NEW! 3br Haven in the Heart of Mission Beach!,5002314,Jeff,,Mission Bay,32.77268,-117.25111,Entire home/apt,410,2,0,,,27,156,0,
554478463750837573,Upscale apartment home | 2 BR in San Diego,359066913,Casey,,College Area,32.78101,-117.08477,Entire home/apt,271,30,0,,,33,365,0,
554484467413264458,4BR House in San Diego w/Fenced Yard,48005494,Zeus,,Rancho Penasquitos,32.95464,-117.13244,Entire home/apt,281,30,0,,,21,320,0,
554486879865327023,22 private rv,5178760,Nico,,Grant Hill,32.70726,-117.13186,Entire home/apt,30,1,0,,,7,6,0,
554510937764174809,Vacation home in Point Loma - Close to everything!,10031793,Jackie,,Roseville,32.72891373315845,-117.22816407134543,Entire home/apt,225,2,0,,,1,113,0,
554574755481498899,"Roomy Loft in of OldTown w/NFT Art, Parking, HBO",324368071,IStay,,Old Town,32.74880101740805,-117.19310782916092,Entire home/apt,156,1,3,2022-03-12,2.00,42,306,3,
554620671714047238,"Centrally located 1BE/1BA, has everything you need",416522189,Stella,,Mira Mesa,32.90116,-117.14577,Entire home/apt,120,1,1,2022-02-27,1,2,74,1,
554925307229533772,New Boho Suite Steps to the Sand with FREE Parking,441456373,Adam,,Mission Bay,32.77374,-117.25156,Entire home/apt,187,1,5,2022-03-19,3.57,5,133,5,
555028613089190551,San Diego Ocean Views - blocks from Ocean in LJ PB,443571216,Franco,,La Jolla,32.8119599468415,-117.25983552739372,Entire home/apt,1799,7,0,,,1,51,0,
555039452894513027,"Modern, Newly Renovated Apartment in Heart of OB",127434038,Dan And Becky,,Ocean Beach,32.748852,-117.249161,Entire home/apt,283,2,2,2022-03-16,2,4,332,2,
555179089898737898,Delightful 2BR Apt in San Diego w/Parking,48005494,Zeus,,Bird Land,32.79137587166896,-117.15174142122208,Entire home/apt,158,30,1,2022-03-16,1,21,327,1,
555179114505673720,Charming 1BR Place in San Diego,48005494,Zeus,,University City,32.862581632299495,-117.22868537496994,Entire home/apt,161,30,0,,,21,286,0,
555285208908375053,★CAPTIVATING 2B1B REMODELED HOME IN SAN DIEGO★,259441045,Leon,,Jomacha-Lomita,32.71893,-117.02994,Entire home/apt,178,1,5,2022-03-20,5,2,62,5,
555314457347798912,★EXQUISITE 2B1B FULLY RENOVATED HOME IN SAN DIEGO★,259441045,Leon,,Jomacha-Lomita,32.71904,-117.0314,Entire home/apt,169,1,6,2022-03-17,6,2,65,6,
555748488543459595,Bedrock Beach Home | Pacific Beach,294539121,Land & Shore,,Pacific Beach,32.80974,-117.25046,Entire home/apt,588,3,4,2022-03-20,4,5,253,4,
555845656563013362,Newly Remodeled Retreat in the Heart of North Park,5002314,Jeff,,North Hills,32.74751,-117.13523,Entire home/apt,168,2,2,2022-03-07,2,27,78,2,
555890246509175986,Entire separate guest suite with gazebo,241911199,Paige,,Talmadge,32.7594,-117.0922,Entire home/apt,90,2,1,2022-02-14,0.79,1,40,1,
556392903963482997,Private 2/2 Condo in East Village,443834630,Daniel,,East Village,32.70885,-117.15365,Entire home/apt,148,31,0,,,1,243,0,
556408265028110685,BAYSIDE Secret 🤫 | A/C | Parking | MORE+,266789930,Diana,,Mission Bay,32.763603,-117.249939,Entire home/apt,197,4,4,2022-03-13,3.16,3,285,4,
556436180234308023,"Little Italy 2/2.5 Condo w/ 2car garage, spa, gym",4336082,Thomas,,Little Italy,32.7244,-117.1706,Entire home/apt,160,31,1,2022-03-17,1,1,333,1,
556476327126481275,Luxury custom home with pool close to everything,178118731,Jenny,,Carmel Valley,32.9386,-117.20708,Entire home/apt,550,2,3,2022-03-20,3,2,65,3,
556571651273563725,Mission Valley 2 bedroom condo in attractive SD!,162261694,Toni,,West University Heights,32.76294,-117.1596,Entire home/apt,250,1,1,2022-02-27,1,1,177,1,
556670946322420104,1-bedroom Condo in the heart of San Diego.,41482593,Victor,,Mission Valley,32.76662662725209,-117.1729193423273,Entire home/apt,192,2,0,,,3,7,0,
556682275182473692,Great Mission Beach Location Views AC/Spa/Parking!,28790148,Eric,,Mission Bay,32.789604,-117.254631,Entire home/apt,229,2,0,,,8,31,0,
556744030736663860,Comfy Foldout couch in living room,424610947,M,,Southwest,32.59971397851986,-117.05926712531507,Private room,26,1,3,2022-03-06,2.81,4,362,3,
556744143805882257,Air mattress private room in Chula Vista,424610947,M,,Southwest,32.60017,-117.05869,Private room,33,1,2,2022-02-22,1.58,4,346,2,
556883747604927098,Spacious Condo in San Diego on City College,139879045,Long,,East Village,32.717162455152554,-117.15313724216023,Entire home/apt,204,1,5,2022-03-21,3.75,1,320,5,
557062672853420494,Cozy condo located near major attractions,23782306,Erin & Tanner,,Midtown,32.73422,-117.17178,Entire home/apt,126,3,0,,,1,51,0,
557183234724597941,Modern Apt by SeaWorld Near All w/ Wifi & CableTV,324368071,IStay,,Old Town,32.74768085032405,-117.1911343722856,Entire home/apt,142,2,4,2022-02-22,3.16,42,317,4,
557196726902450665,Cheerful 3Bedroom Residential House in Chula Vista,443931442,Samira,,Fenton St,32.65029,-116.95905,Entire home/apt,250,1,0,,,1,84,0,
557203102210525709,Relaxing Downtown SD 2 Bedroom Unit w/ Amenities,206500947,STRIV Rentals,,East Village,32.707685059985096,-117.1524061036053,Entire home/apt,321,1,7,2022-03-17,7,15,66,7,
557234367144716209,Oceanfront Paradise Suite,67673236,Kate,,La Jolla,32.81033,-117.26923,Entire home/apt,1000,7,0,,,3,32,0,
557308304318111081,Delightful Pet-Friendly South Park Home!,31991928,Rich,,South Park,32.72824209150746,-117.1228644159994,Entire home/apt,322,1,0,,,2,324,0,
